arabic_sentence,franco_arabic
"توين هاوس للبيع في جاردن ليكس 242 متر ب أوضتين و حمامين, بسعر 28710000 في مدينة المستقبل",twyn haws llby3 fy gardn lyks 242 mtr b 2w9dtyn w 7mamyn bs3r 28710000 fy mdynh almstqbl
"شقة للبيع في جاردن ليكس 200 متر ب أوضتين و حمامين, بسعر 13420000 في مدينة المستقبل",shqh llby3 fy gardn lyks 200 mtr b 2w9dtyn w 7mamyn bs3r 13420000 fy mdynh almstqbl
"شقة للبيع في جاردن ليكس 154 متر ب أوضتين و حمامين, بسعر 17840000 في مدينة المستقبل",shqh llby3 fy gardn lyks 154 mtr b 2w9dtyn w 7mamyn bs3r 17840000 fy mdynh almstqbl
"شقة للبيع في جاردن ليكس 68 متر ب أوضة و حمام, بسعر 6260000 في مدينة المستقبل",shqh llby3 fy gardn lyks 68 mtr b 2w9dh w 7mam bs3r 6260000 fy mdynh almstqbl
"شاليه للبيع في سيشور الساحل الشمالي 97 متر ب أوضة و حمام, بسعر 6460000 في راس حكمة",shalyh llby3 fy syshwr alsa7l alshmaly 97 mtr b 2w9dh w 7mam bs3r 6460000 fy ras 7kmh
"شاليه للبيع في سيشور الساحل الشمالي 105 متر ب أوضة و حمام, بسعر 7130000 في راس حكمة",shalyh llby3 fy syshwr alsa7l alshmaly 105 mtr b 2w9dh w 7mam bs3r 7130000 fy ras 7kmh
"شاليه للبيع في سيشور الساحل الشمالي 103 متر ب أوضة و حمامين, بسعر 8500000 في راس حكمة",shalyh llby3 fy syshwr alsa7l alshmaly 103 mtr b 2w9dh w 7mamyn bs3r 8500000 fy ras 7kmh
"شاليه للبيع في سيشور الساحل الشمالي 73 متر ب أوضتين و حمامين, بسعر 5600000 في راس حكمة",shalyh llby3 fy syshwr alsa7l alshmaly 73 mtr b 2w9dtyn w 7mamyn bs3r 5600000 fy ras 7kmh
"شاليه للبيع في سيشور الساحل الشمالي 73 متر ب 3 أوض و 3 حمامات, بسعر 6130000 في راس حكمة",shalyh llby3 fy syshwr alsa7l alshmaly 73 mtr b 3 2w9d w 3 7mamat bs3r 6130000 fy ras 7kmh
"شاليه للبيع في هايد بارك الساحل- سي شور 65 متر ب أوضتين و حمامين, بسعر 9070000 في سيدي عبد إل-رحمان",shalyh llby3 fy hayd bark alsa7l- sy shwr 65 mtr b 2w9dtyn w 7mamyn bs3r 9070000 fy sydy 3bd 2l-r7man
"بيتش شاليه للبيع في هايد بارك الساحل- سي شور 75 متر ب أوضة و حمام, بسعر 7720000 في سيدي عبد إل-رحمان",bytsh shalyh llby3 fy hayd bark alsa7l- sy shwr 75 mtr b 2w9dh w 7mam bs3r 7720000 fy sydy 3bd 2l-r7man
"دوبلكس للبيع في هايد بارك الساحل الشمالي 138 متر ب أوضة و حمام, بسعر 10670000 في سيدي عبد إل-رحمان",dwblks llby3 fy hayd bark alsa7l alshmaly 138 mtr b 2w9dh w 7mam bs3r 10670000 fy sydy 3bd 2l-r7man
"شاليه للبيع في هايد بارك الساحل- سي شور 128 متر ب 5 أوض و 7 حمامات, بسعر 20250000 في سيدي عبد إل-رحمان",shalyh llby3 fy hayd bark alsa7l- sy shwr 128 mtr b 5 2w9d w 7 7mamat bs3r 20250000 fy sydy 3bd 2l-r7man
"شاليه للبيع في هايد بارك الساحل- سي شور 100 متر ب 5 أوض و 7 حمامات, بسعر 16500000 في سيدي عبد إل-رحمان",shalyh llby3 fy hayd bark alsa7l- sy shwr 100 mtr b 5 2w9d w 7 7mamat bs3r 16500000 fy sydy 3bd 2l-r7man
"محل تجاري/مطعم  للبيع في ديجويا بريميرو 61 متر ب 3 أوض و 4 حمامات, بسعر 28525000 في مدينة المستقبل",m7l tgary/m63m  llby3 fy dygwya brymyrw 61 mtr b 3 2w9d w 4 7mamat bs3r 28525000 fy mdynh almstqbl
"محل تجارى/ مطعم  للبيع في ديجويا بريميرو 51 متر ب 3 أوض و 4 حمامات, بسعر 29260000 في مدينة المستقبل",m7l tgary/ m63m  llby3 fy dygwya brymyrw 51 mtr b 3 2w9d w 4 7mamat bs3r 29260000 fy mdynh almstqbl
"فيلا مستقلة للبيع في هايد بارك الساحل- سي شور 385 متر ب 3 أوض و 4 حمامات, بسعر 72590000 في سيدي عبد إل-رحمان",fyla mstqlh llby3 fy hayd bark alsa7l- sy shwr 385 mtr b 3 2w9d w 4 7mamat bs3r 72590000 fy sydy 3bd 2l-r7man
"فيلا مستقلة للبيع في هايد بارك الساحل- سي شور 385 متر ب 3 أوض و 4 حمامات, بسعر 75190000 في سيدي عبد إل-رحمان",fyla mstqlh llby3 fy hayd bark alsa7l- sy shwr 385 mtr b 3 2w9d w 4 7mamat bs3r 75190000 fy sydy 3bd 2l-r7man
"توين هاوس للبيع في هايد بارك الساحل- سي شور 212 متر ب 3 أوض و 3 حمامات, بسعر 31660000 في سيدي عبد إل-رحمان",twyn haws llby3 fy hayd bark alsa7l- sy shwr 212 mtr b 3 2w9d w 3 7mamat bs3r 31660000 fy sydy 3bd 2l-r7man
"توين هاوس للبيع في هايد بارك الساحل- سي شور 212 متر ب 4 أوض و 4 حمامات, بسعر 33930000 في سيدي عبد إل-رحمان",twyn haws llby3 fy hayd bark alsa7l- sy shwr 212 mtr b 4 2w9d w 4 7mamat bs3r 33930000 fy sydy 3bd 2l-r7man
"تاون هاوس للبيع في هايد بارك الساحل- سي شور 182 متر ب 3 أوض و 6 حمامات, بسعر 31360000 في سيدي عبد إل-رحمان",tawn haws llby3 fy hayd bark alsa7l- sy shwr 182 mtr b 3 2w9d w 6 7mamat bs3r 31360000 fy sydy 3bd 2l-r7man
"تاون هاوس للبيع في هايد بارك الساحل- سي شور 182 متر ب 3 أوض و 4 حمامات, بسعر 34150000 في سيدي عبد إل-رحمان",tawn haws llby3 fy hayd bark alsa7l- sy shwr 182 mtr b 3 2w9d w 4 7mamat bs3r 34150000 fy sydy 3bd 2l-r7man
"فيلا مستقلة للبيع في ذا مارك جاردنز 225 متر ب 3 أوض و 4 حمامات, بسعر 33200000 في ماديناتي",fyla mstqlh llby3 fy dha mark gardnz 225 mtr b 3 2w9d w 4 7mamat bs3r 33200000 fy madynaty
"ابسولوت تاون للبيع في وندر مارك 210 متر ب 3 أوض و 4 حمامات, بسعر 21780000 في ماديناتي",abswlwt tawn llby3 fy wndr mark 210 mtr b 3 2w9d w 4 7mamat bs3r 21780000 fy madynaty
"فيلا مستقلة للبيع في ذا وندر مارك 300 متر ب 3 أوض و 3 حمامات, بسعر 36800000 في ماديناتي",fyla mstqlh llby3 fy dha wndr mark 300 mtr b 3 2w9d w 3 7mamat bs3r 36800000 fy madynaty
"ابسولوت تاون للبيع في وندر مارك 180 متر ب أوضة و حمام, بسعر 20570000 في ماديناتي",abswlwt tawn llby3 fy wndr mark 180 mtr b 2w9dh w 7mam bs3r 20570000 fy madynaty
"تاون فيلا للبيع في ذا مارك فيل 210 متر ب أوضة و حمام, بسعر 24400000 في ماديناتي",tawn fyla llby3 fy dha mark fyl 210 mtr b 2w9dh w 7mam bs3r 24400000 fy madynaty
"تاون فيلا للبيع في ذا مارك فيل 210 متر ب 3 أوض و 4 حمامات, بسعر 30700000 في ماديناتي",tawn fyla llby3 fy dha mark fyl 210 mtr b 3 2w9d w 4 7mamat bs3r 30700000 fy madynaty
"فيلا مستقلة للبيع في ذا مارك فيل 215 متر ب 3 أوض و 4 حمامات, بسعر 25800000 في ماديناتي",fyla mstqlh llby3 fy dha mark fyl 215 mtr b 3 2w9d w 4 7mamat bs3r 25800000 fy madynaty
"محل للبيع في برج فيفيد بيزنس 64 متر ب أوضة و حمام, بسعر 16453572 في ماديناتي",m7l llby3 fy brg fyfyd byzns 64 mtr b 2w9dh w 7mam bs3r 16453572 fy madynaty
"محل للبيع في برج فيفيد بيزنس 59 متر ب أوضة و حمام, بسعر 17837152 في ماديناتي",m7l llby3 fy brg fyfyd byzns 59 mtr b 2w9dh w 7mam bs3r 17837152 fy madynaty
"تاون فيلا للبيع في ذا مارك جاردنز 185 متر ب أوضة و حمام, بسعر 18700000 في ماديناتي",tawn fyla llby3 fy dha mark gardnz 185 mtr b 2w9dh w 7mam bs3r 18700000 fy madynaty
"تاون فيلا للبيع في ذا مارك جاردنز 240 متر ب أوضة و حمام, بسعر 28900000 في ماديناتي",tawn fyla llby3 fy dha mark gardnz 240 mtr b 2w9dh w 7mam bs3r 28900000 fy madynaty
"عيادة للبيع في ريفر جرين 221 متر ب أوضتين و حمامين, بسعر 15470000 في ماديناتي",3yadh llby3 fy ryfr gryn 221 mtr b 2w9dtyn w 7mamyn bs3r 15470000 fy madynaty
"مكتب اداري للبيع في وايت 14 ب 3 أوض و 3 حمامات, بسعر 3300000 في ماديناتي",mktb adary llby3 fy wayt 14 b 3 2w9d w 3 7mamat bs3r 3300000 fy madynaty
"مكتب اداري للبيع في فيفيد بيزنيس تاور 37 متر ب 3 أوض و 4 حمامات, بسعر 2522515 في ماديناتي",mktb adary llby3 fy fyfyd byznys tawr 37 mtr b 3 2w9d w 4 7mamat bs3r 2522515 fy madynaty
"مكتب اداري للبيع في وايت 14 ب أوضة و حمام, بسعر 1850000 في ماديناتي",mktb adary llby3 fy wayt 14 b 2w9dh w 7mam bs3r 1850000 fy madynaty
"شقة للبيع في بوكا 106 متر ب 3 أوض و 3 حمامات, بسعر 3498000 في ماديناتي",shqh llby3 fy bwka 106 mtr b 3 2w9d w 3 7mamat bs3r 3498000 fy madynaty
"شقة للبيع في بوكا 196 متر ب أوضة و حمام, بسعر 5880000 في ماديناتي",shqh llby3 fy bwka 196 mtr b 2w9dh w 7mam bs3r 5880000 fy madynaty
"شقة للبيع في استر ريزيدنس 205 متر ب 3 أوض و 5 حمامات, بسعر 11000000 في القاهرة الجديدة",shqh llby3 fy astr ryzydns 205 mtr b 3 2w9d w 5 7mamat bs3r 11000000 fy alqahrh algdydh
"شقة للبيع في استر ريزيدنس 88 متر ب 3 أوض و 3 حمامات, بسعر 4600000 في القاهرة الجديدة",shqh llby3 fy astr ryzydns 88 mtr b 3 2w9d w 3 7mamat bs3r 4600000 fy alqahrh algdydh
"شقة للبيع في استر ريزيدنس 190 متر ب 3 أوض و 4 حمامات, بسعر 8200000 في القاهرة الجديدة",shqh llby3 fy astr ryzydns 190 mtr b 3 2w9d w 4 7mamat bs3r 8200000 fy alqahrh algdydh
"شقة للبيع في استر ريزيدنس 75 متر ب 3 أوض و 3 حمامات, بسعر 3400000 في القاهرة الجديدة",shqh llby3 fy astr ryzydns 75 mtr b 3 2w9d w 3 7mamat bs3r 3400000 fy alqahrh algdydh
"بنت هاوس للبيع في استر ريزيدنس 241 متر ب 3 أوض و حمامين, بسعر 12700000 في القاهرة الجديدة",bnt haws llby3 fy astr ryzydns 241 mtr b 3 2w9d w 7mamyn bs3r 12700000 fy alqahrh algdydh
"بنت هاوس للبيع في استر ريزيدنس 188 متر ب أوضتين و حمامين, بسعر 9100000 في القاهرة الجديدة",bnt haws llby3 fy astr ryzydns 188 mtr b 2w9dtyn w 7mamyn bs3r 9100000 fy alqahrh algdydh
"بنت هاوس للبيع في صن كابيتال 213 متر ب 3 أوض و حمامين, بسعر 10700000 في كرداسة",bnt haws llby3 fy 9n kabytal 213 mtr b 3 2w9d w 7mamyn bs3r 10700000 fy krdash
"شقة للبيع في صن كابيتال 156 متر ب 3 أوض و 3 حمامات, بسعر 11114000 في كرداسة",shqh llby3 fy 9n kabytal 156 mtr b 3 2w9d w 3 7mamat bs3r 11114000 fy krdash
"شقة للبيع في المقصد بارك 134 متر ب أوضة و حمام, بسعر 7242000 في ماديناتي",shqh llby3 fy almq9d bark 134 mtr b 2w9dh w 7mam bs3r 7242000 fy madynaty
"شقة للبيع في صن كابيتال 124 متر ب 3 أوض و حمامين, بسعر 6590000 في كرداسة",shqh llby3 fy 9n kabytal 124 mtr b 3 2w9d w 7mamyn bs3r 6590000 fy krdash
"شقة للبيع في المقصد بارك 152 متر ب 3 أوض و 3 حمامات, بسعر 8218000 في ماديناتي",shqh llby3 fy almq9d bark 152 mtr b 3 2w9d w 3 7mamat bs3r 8218000 fy madynaty
"شقة كلاسيك للبيع في المقصد بارك 134 متر ب أوضتين و حمام, بسعر 4900000 في ماديناتي",shqh klasyk llby3 fy almq9d bark 134 mtr b 2w9dtyn w 7mam bs3r 4900000 fy madynaty
"توين هاوس للبيع في مون فالي II  بمساحة 385 متر ب 3 أوض و 3 حمامات, بسعر 28638280 في القاهرة الجديدة",twyn haws llby3 fy mwn faly II  bmsa7h 385 mtr b 3 2w9d w 3 7mamat bs3r 28638280 fy alqahrh algdydh
"شقة كلاسيكية للبيع في المقصد بارك 120 متر ب 4 أوض و 3 حمامات, بسعر 3400000 في ماديناتي",shqh klasykyh llby3 fy almq9d bark 120 mtr b 4 2w9d w 3 7mamat bs3r 3400000 fy madynaty
"شقة للبيع في جاليريا مون فالي 195 متر ب 3 أوض و 3 حمامات, بسعر 16200000 في القاهرة الجديدة",shqh llby3 fy galyrya mwn faly 195 mtr b 3 2w9d w 3 7mamat bs3r 16200000 fy alqahrh algdydh
"شقة للبيع في جاليريا مون فالي 133 متر ب 3 أوض و 5 حمامات, بسعر 8200000 في القاهرة الجديدة",shqh llby3 fy galyrya mwn faly 133 mtr b 3 2w9d w 5 7mamat bs3r 8200000 fy alqahrh algdydh
"بنت هاوس للبيع في جاليريا مون فالي 202 متر ب 3 أوض و 4 حمامات, بسعر 12072050 في القاهرة الجديدة",bnt haws llby3 fy galyrya mwn faly 202 mtr b 3 2w9d w 4 7mamat bs3r 12072050 fy alqahrh algdydh
"بنت هاوس للبيع في جاليريا مون فالي 221 متر ب 5 أوض و 6 حمامات, بسعر 14529267 في القاهرة الجديدة",bnt haws llby3 fy galyrya mwn faly 221 mtr b 5 2w9d w 6 7mamat bs3r 14529267 fy alqahrh algdydh
"فيلا مستقلة للبيع في ذا مارك فيل 215 متر ب 4 أوض و 4 حمامات, بسعر 24000000 في ماديناتي",fyla mstqlh llby3 fy dha mark fyl 215 mtr b 4 2w9d w 4 7mamat bs3r 24000000 fy madynaty
"تاون هاوس للبيع في ذا مارك فيل 250 متر ب 4 أوض و 4 حمامات, بسعر 26600000 في ماديناتي",tawn haws llby3 fy dha mark fyl 250 mtr b 4 2w9d w 4 7mamat bs3r 26600000 fy madynaty
"تاون هاوس للبيع في ذا مارك فيل 210 متر ب 3 أوض و 4 حمامات, بسعر 22300000 في ماديناتي",tawn haws llby3 fy dha mark fyl 210 mtr b 3 2w9d w 4 7mamat bs3r 22300000 fy madynaty
"سيجنتشر فيلا للبيع في ذا مارك جاردنز 370 متر ب أوضتين و 3 حمامات, بسعر 57700000 في ماديناتي",sygntshr fyla llby3 fy dha mark gardnz 370 mtr b 2w9dtyn w 3 7mamat bs3r 57700000 fy madynaty
"سيجنتشر فيلا للبيع في ذا مارك جاردنز 225 متر ب 4 أوض و 4 حمامات, بسعر 33200000 في ماديناتي",sygntshr fyla llby3 fy dha mark gardnz 225 mtr b 4 2w9d w 4 7mamat bs3r 33200000 fy madynaty
"تاون هاوس للبيع في مارك جاردنز 240 متر ب 3 أوض و 3 حمامات, بسعر 28900000 في ماديناتي",tawn haws llby3 fy mark gardnz 240 mtr b 3 2w9d w 3 7mamat bs3r 28900000 fy madynaty
"تاون هاوس للبيع في ذا مارك جاردنز 200 متر ب 3 أوض و 3 حمامات, بسعر 20000000 في ماديناتي",tawn haws llby3 fy dha mark gardnz 200 mtr b 3 2w9d w 3 7mamat bs3r 20000000 fy madynaty
"تاون هاوس للبيع في ذا وندر مارك 120 متر ب أوضتين و حمامين, بسعر 14500000 في ماديناتي",tawn haws llby3 fy dha wndr mark 120 mtr b 2w9dtyn w 7mamyn bs3r 14500000 fy madynaty
"تاون هاوس للبيع في ذا وندر مارك 175 متر ب 3 أوض و 3 حمامات, بسعر 17000000 في ماديناتي",tawn haws llby3 fy dha wndr mark 175 mtr b 3 2w9d w 3 7mamat bs3r 17000000 fy madynaty
"بنت هاوس للبيع في جراندا لايف 194 متر ب 3 أوض و 3 حمامات, بسعر 5653032 في ماديناتي",bnt haws llby3 fy granda layf 194 mtr b 3 2w9d w 3 7mamat bs3r 5653032 fy madynaty
"شقة للبيع في جراندا لايف 178 متر ب 3 أوض و 3 حمامات, بسعر 6347116 في ماديناتي",shqh llby3 fy granda layf 178 mtr b 3 2w9d w 3 7mamat bs3r 6347116 fy madynaty
"شقة للبيع في جراندا لايف 125 متر ب 3 أوض و حمامين, بسعر 4636706 في ماديناتي",shqh llby3 fy granda layf 125 mtr b 3 2w9d w 7mamyn bs3r 4636706 fy madynaty
"شقة للبيع في جاند لايف 212 متر ب 3 أوض و حمامين, بسعر 6675656 في ماديناتي",shqh llby3 fy gand layf 212 mtr b 3 2w9d w 7mamyn bs3r 6675656 fy madynaty
"بنت هاوس للبيع في جراندا لايف 229 متر ب 4 أوض و 8 حمامات, بسعر 7309160 في ماديناتي",bnt haws llby3 fy granda layf 229 mtr b 4 2w9d w 8 7mamat bs3r 7309160 fy madynaty
"شاليه أرضي للبيع في مسايا 135 متر ب 3 أوض و 3 حمامات, بسعر 11995738 في سيدي عبد إل-رحمان",shalyh 2r9dy llby3 fy msaya 135 mtr b 3 2w9d w 3 7mamat bs3r 11995738 fy sydy 3bd 2l-r7man
"جراوند شاليه للبيع في مسايا 140 متر ب 4 أوض و 4 حمامات, بسعر 13675000 في سيدي عبد إل-رحمان",grawnd shalyh llby3 fy msaya 140 mtr b 4 2w9d w 4 7mamat bs3r 13675000 fy sydy 3bd 2l-r7man
"شاليه للبيع في مسايا 146 متر ب 6 أوض و 6 حمامات, بسعر 12960048 في سيدي عبد إل-رحمان",shalyh llby3 fy msaya 146 mtr b 6 2w9d w 6 7mamat bs3r 12960048 fy sydy 3bd 2l-r7man
"توين هاوس للبيع في مسايا 245 متر ب 6 أوض و 6 حمامات, بسعر 21958000 في سيدي عبد إل-رحمان",twyn haws llby3 fy msaya 245 mtr b 6 2w9d w 6 7mamat bs3r 21958000 fy sydy 3bd 2l-r7man
"دوبلكس للبيع في مسايا 235 متر ب 6 أوض و 6 حمامات, بسعر 15221909 في سيدي عبد إل-رحمان",dwblks llby3 fy msaya 235 mtr b 6 2w9d w 6 7mamat bs3r 15221909 fy sydy 3bd 2l-r7man
"دوبلكس للبيع في مسايا 271 متر ب 6 أوض و 6 حمامات, بسعر 22569140 في سيدي عبد إل-رحمان",dwblks llby3 fy msaya 271 mtr b 6 2w9d w 6 7mamat bs3r 22569140 fy sydy 3bd 2l-r7man
"فيلا مستقلة للبيع في مسايا 300 متر ب أوضة و حمامين, بسعر 34219000 في سيدي عبد إل-رحمان",fyla mstqlh llby3 fy msaya 300 mtr b 2w9dh w 7mamyn bs3r 34219000 fy sydy 3bd 2l-r7man
